"Вино Вілла Крим Шавельє Руж 0,75 л н/сол. червон.",75.50,https://static.tavriav.ua/resize_80x80/c/9/5/3/c953d8c9c7c2208ca73b88ac18c32e6436f2b8fe_c000_000003.jpeg,Вино
"Вино Кав де Рібавілль Мускат 0,75 н/сух. біле 12%",589.30,https://static.tavriav.ua/resize_80x80/4/b/d/0/4bd0ea0bfc967347f01e17da9a60ec9bd9ea12aa_1227230_photo_main.png,Вино
"Вино Шумі Кіндзмараулі 0,75 л н/сол. червон.",282.30,https://static.tavriav.ua/resize_80x80/7/4/6/4/74648dce05115fe90d011c3b278409e78bf447db_226358_photo_main.png,Вино
"Вино Шумі Алазанська Долина 0,75 л н/сол. червон.",189.80,https://static.tavriav.ua/resize_80x80/7/4/c/8/74c828107527708b64a864b9402aeadb19f072ea_226361_photo_main.png,Вино
"Вино Шане Медіум Світ Розе 0,75 л н/сол. рожев.",251.30,https://static.tavriav.ua/resize_80x80/b/2/b/8/b2b8e274e37c35c5f8358d14d8bf8bff864cf259_366723_photo_main.png,Вино
"Вино Вілла Крим Мускат 0,75 л н/сол. біле",73.60,https://static.tavriav.ua/resize_80x80/1/e/b/3/1eb395a64df7e57618d187aa5ff9f12308124206_c000_000003.jpeg,Вино
�,�,�,Вино
"Вино Молд Селкуца Мускат 0,75 л н/сух. біле",98.70,https://static.tavriav.ua/resize_80x80/f/6/3/8/f63806712d79100b76f151d0d9926d8353b30d19_795818_photo_main.png,Вино
"Вино Молд Селкуца Піно 0,75 л н/сух. червон.",98.70,https://static.tavriav.ua/resize_80x80/f/f/9/8/ff984da54ca1d5ac81815b190cd6105213aed8a8_795819_photo_main.png,Вино
"Вино Шумі Алазанська Долина 0,75 л н/сол. біле",189.80,https://static.tavriav.ua/resize_80x80/6/f/9/c/6f9c803e024437cbf6f26e6f554b987af8cc25d5_226360_photo_main.png,Вино
"Вино Салентін Калія Альта Шираз Мальбек 0,75 л сух. червон.",248.90,https://static.tavriav.ua/resize_80x80/4/b/a/d/4bad43bffe5b333d726ba9563372e5e428b82d5e_843816_photo_main.jpg,Вино
"Вино Данесе Піно Гріджіо IGT 0,75 л сух. біле",227.10,https://static.tavriav.ua/resize_80x80/9/4/c/3/94c3495fcef8d3dd190c0dd16d302505b6c59cd1_934792_photo_main.png,Вино
"Вино Гран Кастілло Селекшн Шираз 0,75 л н/сух. червон.",242.30,https://static.tavriav.ua/resize_80x80/f/5/d/3/f5d38d914e1ace80944ed279e49db76b8257d33e_1252100_photo_main.png,Вино
"Вино Салентін Калія Альта Шираз 0,75 л сух. червон.",216.50,https://static.tavriav.ua/resize_80x80/5/6/5/2/5652b7d38ae32c8bc147d01a70a3656734638151_843814_photo_main.jpg,Вино
"Вино Фолонарі Шардоне делле Венеція 0,75 л сух. біле",289.00,https://static.tavriav.ua/resize_80x80/0/5/a/f/05af4dd11365719a7d746119e9d14dc8cd71f6a7_825889_photo_main.png,Вино
"Вино Фолонарі Бардоліно 0,75 л сух. червон.",336.50,https://static.tavriav.ua/resize_80x80/2/2/2/a/222a906dff7be83301370031ad0283fa96f14ef4_825892_photo_main.png,Вино
"Вино Фолонарі Піно Гріджіо делле Венеція 0,75 л сух. біле",433.30,https://static.tavriav.ua/resize_80x80/e/0/c/9/e0c9ec6d7f2cb65d2b1e19ab4ebb0de4ac6a7294_825891_photo_main.png,Вино
"Вино Фолонарі Вальполічелла 0,75 л сух. червон.",476.60,https://static.tavriav.ua/resize_80x80/b/2/d/1/b2d15885075e670ad0a96ac499f4d181313ee606_825893_photo_main.png,Вино
"Вино Фінка Лас Морас Шардоне 0,75 л сух. біле 11,5%",282.70,https://static.tavriav.ua/resize_80x80/6/d/1/1/6d118e20bb1f43d4b731422bb256077ff6ea04f2_1227224_photo_main.png,Вино
"Вино Молд Каса Вече Каберне 0,75 л",89.00,https://static.tavriav.ua/resize_80x80/4/5/0/3/4503a993ded14a4064508399bd88a3efda7ea703_22138_photo_main.png,Вино
"Вино Молд Каса Вече Мерло 0,75 л",89.00,https://static.tavriav.ua/resize_80x80/0/e/3/7/0e3727ba12bbab2eb38b559004f918caecae752b_51550_photo_main.png,Вино
"Вино Молд Каса Вече Совіньйон Блан 0,75 л сух. біле",89.00,https://static.tavriav.ua/resize_80x80/1/3/a/6/13a624a58399b4f08820fa5b2d911b706be6be82_1242643_photo_main.png,Вино
"Вино Молд Каса Вече Шардоне 0,75 л",89.00,https://static.tavriav.ua/resize_80x80/7/1/2/7/7127ec688e6de4a7910567bc1007c06b9215c949_90537_photo_main.png,Вино
"Вино Сізаріні Каберне Совіньйон IGT 0,75 л сух. червон.",162.60,https://static.tavriav.ua/resize_80x80/8/4/7/9/847949dc745ba5937d73c359d77da8809cf9a86c_1243439_photo_main.png,Вино
"Вино Кіндзмараулі Алазанська долина 0,75 л н/сол. біле",186.00,https://static.tavriav.ua/resize_80x80/1/8/4/6/1846f119ea7f95f4f91e2ca2ebbd57d6e784d4c2_1247710_photo_main.png,Вино
"Вино Ярден Маунт Хермон 0,75 л сух. біле",468.90,https://static.tavriav.ua/resize_80x80/7/c/6/8/7c683b0bfb5e0fbe532e0b267c80b39a355b51ae_1241170_photo_main.png,Вино
"Вино Олд Грузія Алазанська долина 1,5 л н/сол. біле",231.10,https://static.tavriav.ua/resize_80x80/b/8/2/1/b8219ca99bb6bd5a52de28ae83f70c0b6d54ec33_1281078_photo_main.png,Вино
�,�,�,Вино
"Вино Ярден Маунт Хермон 0,75 сух. червоне",468.90,https://static.tavriav.ua/resize_80x80/b/b/2/7/bb27122b39d066ee3869ce629cffede5151b44d9_1241171_photo_main.png,Вино
"Вино Олд Грузія Алазанська долина 1,5 л н/сол. червон.",231.10,https://static.tavriav.ua/resize_80x80/d/3/0/9/d30977c274d971d9b31d4abc191eb0d60561a06a_1281079_photo_main.png,Вино
"Вино GVG Шато Ля Кастільйон 0,75 л сух. червон.",322.40,https://static.tavriav.ua/resize_80x80/e/1/3/e/e13ee51dd71fe3c4d7854042bb079ef76a320568_1310156_photo_main.png,Вино
"Вино Zonin Каберне Варьетале 0,75 л червон.",265.80,https://static.tavriav.ua/resize_80x80/7/1/6/a/716aafaf0dc73c1596a5da17d0319eb54d2c8945_c000_000003.jpeg,Вино
"Вино Домейн дю Коломб'є Пті Шаблі 0,75 л сух. біле",648.90,https://static.tavriav.ua/resize_80x80/d/9/3/e/d93e47fb9a654625eb760e5fd1bcccc6e1574717_1144319_photo_main.png,Вино
"Вино Шабо КШ Шабський погріб 0,75 л н/сол. червон.",127.40,https://static.tavriav.ua/resize_80x80/1/b/9/0/1b9099a9fc6bf7a114098a8128bf54ac8f10a02e_c000_000003.jpeg,Вино
"Вино Шабо КШ Кагор Український 0,7 л дес. червон.",157.00,https://static.tavriav.ua/resize_80x80/5/e/6/b/5e6be7a56bc80e98e8298016546c4d5bbd8e580d_1240652_photo_main.png,Вино
"Вино Шабо КШ Шабський погріб 0,75 л н/сол. біле",88.00,https://static.tavriav.ua/resize_80x80/b/e/8/f/be8f49eefc83d9a9076d448632ba15a196f707ea_c000_000003.jpeg,Вино
"Вино Фронтера Шардоне 0,75 л біле сух. 12%",237.30,https://static.tavriav.ua/resize_80x80/2/7/3/c/273c81b23da07b8d2031d8aff951734331033d6f_334613_photo_main.png,Вино
"Вино Фронтера Совіньйон Блан 0,75 л біле н/сух. 12%",237.30,https://static.tavriav.ua/resize_80x80/e/b/c/0/ebc07cf854f7e6e29f8fd5beec5ce9b6d2fa05c5_334614_photo_main.png,Вино
"Вино Салентін Калія Альта Шираз Бонарда 0,75 л сух. червон.",244.00,https://static.tavriav.ua/resize_80x80/8/4/4/c/844cc3d1761123b9fcc2e3d741ad96d61daa7e6a_843815_photo_main.png,Вино
"Вино Фронтера Каберне Совіньйон 0,75 л червон. н/сух. 12%",237.30,https://static.tavriav.ua/resize_80x80/e/a/0/5/ea053d6a6eeb154ac7ce68d1b8735f57fa991ebe_334615_photo_main.png,Вино
"Вино Данесе Кьянті DOCG 0,75 л сух. червон.",272.40,https://static.tavriav.ua/resize_80x80/2/2/7/9/2279b369051c1a962c6c455552b1c9f58065f77a_934791_photo_main.png,Вино
"Вино Данесе Соаве DOC 0,75 л сух. біле",213.80,https://static.tavriav.ua/resize_80x80/9/e/4/0/9e40db09f249567aee24147917a8bfe768340e20_934793_photo_main.png,Вино
"Вино Гран Кастілло Шардоне Фемелі Селекшн 0,75 л сух. біле",247.20,https://static.tavriav.ua/resize_80x80/8/5/2/f/852f0bf46c44d175557c0426ad2369a8e087da74_978418_photo_main.png,Вино
"Вино Гран Кастілло Каберне Совіньйон Фемелі Селекшн 0,75 л сух. червон.",247.20,https://static.tavriav.ua/resize_80x80/4/d/9/5/4d9508b4e1630f8f9e8108deac9624330761f6b3_978419_photo_main.png,Вино
"Вино Молд Каса Вече Сапераві 0,75 л",89.00,https://static.tavriav.ua/resize_80x80/d/e/4/6/de46fcd50f6bb2f85ccf33867142969561575991_209673_photo_main.png,Вино
"Вино Кіндзмараулі Алазанська долина 0,75 л н/сол. червоне",186.00,https://static.tavriav.ua/resize_80x80/1/7/8/f/178f3ef6c36b4b3a321a47a292704ae8b3d51565_1247711_photo_main.png,Вино
"Вино Кіндзмараулі Цинандалі 0,75 л сухе біле",186.00,https://static.tavriav.ua/resize_80x80/d/1/c/b/d1cbff391b54ded102ac3fcc9b358fbf2e4cda63_1247715_photo_main.png,Вино
"Вино Зоря Кахетії Алазанська долина 0,75 л н/сол. червон.",159.30,https://static.tavriav.ua/resize_80x80/0/5/a/7/05a7d7e75742aace2ae06b876503ec4150b37194_842211_photo_main.png,Вино
�,�,�,Вино
"Вино Зоря Кахетії Сапераві 0,75 л сух. червон.",159.30,https://static.tavriav.ua/resize_80x80/5/6/9/6/5696b7a1add6b69aa66e16ca16eda71313d1e109_842214_photo_main.png,Вино
"Вино Зоря Кахетії Цинандалі 0,75 л сух. біле",181.20,https://static.tavriav.ua/resize_80x80/4/b/5/7/4b57b3386a229cbe5fd7d730bf6a5736fa25e29f_976334_photo_main.png,Вино
"Вино Олд Грузія Ркацителі 1,5 л сух. біле",241.70,https://static.tavriav.ua/resize_80x80/9/a/b/8/9ab8323506acc8373c4adf821e5ce856f6dd1d4c_1281080_photo_main.png,Вино
"Вино Сант Клер Піно Нуар Мальборо Сан 0,75 л сух. червон.",486.30,https://static.tavriav.ua/resize_80x80/c/4/f/8/c4f817362733c7ca6705803a6c8f7df9b519db12_1144316_photo_main.png,Вино
"Вино Сант Клер Шардоне Мальборо Сан 0,75 л сух. біле",398.90,https://static.tavriav.ua/resize_80x80/7/6/4/b/764b8af5389fa65bbba6beb4974336c294068505_1144317_photo_main.png,Вино
"Вино Олд Грузія Сапераві 1,5 л сух. червон.",241.70,https://static.tavriav.ua/resize_80x80/4/f/b/0/4fb092fb964398d8be90cbdf8bc1ec8358e01b23_1281081_photo_main.png,Вино
Вино Читта де Соле Бьянко 1 л н/сол. біле,124.20,https://static.tavriav.ua/resize_80x80/f/1/8/4/f184c47b44130163c6a3bea2f608f0abcc610cf3_1271048_photo_main.png,Вино
Вино Читта де Соле Ізабелла 1 л н/сол. червон.,124.20,https://static.tavriav.ua/resize_80x80/3/3/e/d/33ed684bab2f4636306c5572351bac80c228ad66_1271049_photo_main.png,Вино
"Вино Зоря Кахетії Алазанська долина 0,75 л н/сол. біле",159.30,https://static.tavriav.ua/resize_80x80/6/6/8/c/668c423c284c61d6fd6011f085ac0b7670354e31_842212_photo_main.png,Вино
Вино Читта де Соле Россо 1 л н/сол. червон.,124.20,https://static.tavriav.ua/resize_80x80/4/8/5/c/485c5a977d634e8b2dfd899644ca8d9ee4b165f7_1271050_photo_main.png,Вино
"Вино Сант Клер Совіньйон Блан Мальборо Сан 0,75 л сух. біле",398.90,https://static.tavriav.ua/resize_80x80/f/0/8/6/f086768162f2c5f60ba0d5fecc5b2b3b490f7206_1144315_photo_main.png,Вино
"Вино Аббаціа Гран Кюве Спуманте 0,75 л брют біле",331.30,https://static.tavriav.ua/resize_80x80/d/8/4/3/d843c71c9facd81c531ad82aa8db3240401c3480_1293906_photo_main.png,Вино
"Вино Шабо Молоде 0,7 л сух. червон.",99.00,https://static.tavriav.ua/resize_80x80/6/9/2/5/69255a8a7fa051ca3d7d0ffb565fccc95b1d2961_387672_photo_main.png,Вино
"Вино ігристе Аббаціа Москато Спуманте 0,75 л сол. рожев. 8%",245.10,https://static.tavriav.ua/resize_80x80/e/0/0/b/e00b1a8dea0d5bbfbb170d8c4b8a48ec0e079de7_8001592002887_main.png,Вино
"Вино Шабо КШ 0,75 л н/сух. біле",127.40,https://static.tavriav.ua/resize_80x80/f/1/f/2/f1f23ccba2137600b3d5bfec0d5ac031cd75003c_c000_000003.jpeg,Вино
"Вино Шабо КШ 0,75 л н/сух. червон.",127.40,https://static.tavriav.ua/resize_80x80/e/1/6/4/e164a3f3c466726ba54cc8ec730928ef844d9e70_865404_photo_main.png,Вино
"Вино Ф.Ротшильд Мапу Резерва Карменер 0,75 л сух. червон.",258.90,https://static.tavriav.ua/resize_80x80/c/d/7/3/cd733917923590fc62b33dcd17e885ef4c1437f8_1232892_photo_main.jpg,Вино
"Вино Бартон і Гостьє Піно Нуар 0,75 л",358.20,https://static.tavriav.ua/resize_80x80/4/5/b/f/45bf31b09d7753c289d064b023a661c74e4c832d_925848_photo_main.png,Вино
"Вино Бартон і Гостьє Божоле 0,75 л",406.00,https://static.tavriav.ua/resize_80x80/1/6/1/4/1614ba0984dcb0af5f6c62990f5bf51e643762f6_694113_photo_main.png,Вино
"Вино Шабо КШ Совіньйон 0,75 л сух. біле",127.40,https://static.tavriav.ua/resize_80x80/2/f/f/f/2fff5e5963ae0b30e47d8bf386ef4d8eac4fad2e_1157670_photo_main.png,Вино
�,�,�,Вино
"Вино Бартон і Гостьє Бордо Блан 0,75 л",471.60,https://static.tavriav.ua/resize_80x80/b/1/7/4/b1746f1405ec2ccb1bb4e5cdb71a9c19a8707757_694114_photo_main.png,Вино
"Вино Бартон і Гостьє Каберне-Совіньйон 0,75 л",340.30,https://static.tavriav.ua/resize_80x80/6/8/4/9/68497b3ec1d89a5a46b666cbc730a3bc7221554b_694117_photo_main.png,Вино
"Вино Бартон і Гостьє Медок 0,75 л",569.50,https://static.tavriav.ua/resize_80x80/a/c/1/4/ac140ab9ee994af7c52701802fc6258034eec16a_694119_photo_main.png,Вино
"Вино Бартон і Гостьє Шаблі 0,75 л",1134.20,https://static.tavriav.ua/resize_80x80/6/5/e/d/65ed20d791a529752b204c0889a60a02119b5e42_694125_photo_main.png,Вино
"Вино Сангре Арена Бланко секо 0,75 л сух. біле",132.60,https://static.tavriav.ua/resize_80x80/9/9/5/a/995ab9b00f17de686e1fd8b9783ce422c41dcbfc_1116579_photo_main.png,Вино
"Напій Саке Тан Фанг 0,75 л",263.70,https://static.tavriav.ua/resize_80x80/4/e/a/f/4eaf722fccc3a5319bfaae3df3e9f1dfb4ee9159_998053_photo_main.png,Вино
"Вино Вісенте Гандія Органік Вердехо 2012 р. 0,75 л біле",235.80,https://static.tavriav.ua/resize_80x80/0/9/b/3/09b357ac916e2bec1fd81694164809f771e3aa92_1169409_photo_main.jpg,Вино
"Вино Єллоу тейл Касела Вайнс Суіт Ред Ру 0,75 л н/сол. червон.",298.50,https://static.tavriav.ua/resize_80x80/b/a/9/b/ba9bbdc98d41c47516c308db8026e24bbe4f1ceb_1188982_photo_main.png,Вино
"Вино Єллоу тейл Касела Вайнс Піно Гріджіо 0,75 л сух. біле",298.50,https://static.tavriav.ua/resize_80x80/2/a/4/8/2a48925755939042462ea60a059686a346c0f941_1080976_photo_main.png,Вино
"Вино Сангре Арена Тінто секо 0,75 л сух. червон.",132.60,https://static.tavriav.ua/resize_80x80/6/b/3/3/6b33a9dddd93c4b8aa1242373d44a53407dd19d9_1116581_photo_main.png,Вино
"Вино Салвалай Соаве 0,75 л сух. біле",238.30,https://static.tavriav.ua/resize_80x80/6/5/4/7/6547da99a26b4090d0a895ca502b33329f44a911_975326_photo_main.png,Вино
"Вино Конфіні Піно Гріджіо 0,75 л сух. біле",194.70,https://static.tavriav.ua/resize_80x80/c/7/d/9/c7d990eb6a3dc2a66ff29b408561d4ab34395b89_1186699_photo_main.png,Вино
Вино Натхнення Кагор 1 л т/пак. Оксамитний Черв. дес. (Агро-Дар),75.00,https://static.tavriav.ua/resize_80x80/7/e/d/6/7ed61cb71ecc834dd2ce73da48ee3976bbc31d0a_841375_photo_main.png,Вино
Вино Натхнення Тамянка 3 л біле н/сол.,180.00,https://static.tavriav.ua/resize_80x80/3/c/d/3/3cd3e03d47202f02f1a48b346ae0dcf90bbe7e32_991064_photo_main.png,Вино
Вино Натхнення Ізабелла 1 л т/пак. рож. н/сол. (Агро-Дар),49.50,https://static.tavriav.ua/resize_80x80/1/c/e/e/1cee9e42cfda09a972c749d739a0e0918e8d896e_841371_1.jpg,Вино
Вино Натхнення Каберне 1 л т/пак. червон. сух. (Агро-Дар),49.50,https://static.tavriav.ua/resize_80x80/c/a/8/4/ca84a79e3f2e3053e3b6680af641da2ef903555e_841374_photo_main.png,Вино
Вино Натхнення Лідія 1 л т/пак. Рож. н/сол. (Агро-Дар),49.50,https://static.tavriav.ua/resize_80x80/4/f/5/1/4f51e996f5c41dbf4bfed09ed9f6b12ab02a5c5f_841376_photo_main.png,Вино
"Вино Натхнення 0,75 л н/сол. біле (Агро-Дар)",49.50,https://static.tavriav.ua/resize_80x80/2/1/9/3/2193b2d4a59f34eddff0e2a827bc6f8fdd60a50c_1085282_photo_main.png,Вино
"Вино Натхнення 0,75 л н/сол. червон. (Агро-Дар)",49.50,https://static.tavriav.ua/resize_80x80/8/2/1/5/82155364e8b5af342e453fa9daf5de0afdbe5b2a_1085283_photo_main.png,Вино
"Вино Терра Фреска Бянко 0,75 л н/сол. біле 10%",169.50,https://static.tavriav.ua/resize_80x80/b/e/4/6/be46a8ee76ce741f4c51d17715c345a9d39e57cb_c000_000003.jpeg,Вино
�,�,�,Вино
"Вино Терра Фреска Россо 0,75 л н/сол. червон. 10,5%",169.50,https://static.tavriav.ua/resize_80x80/1/2/8/1/12819557bcb5b39aad73153b79484552588995ea_c000_000003.jpeg,Вино
"Вино Лас Чілас Каберне Совіньйон 0,75 л сухе червон.",181.50,https://static.tavriav.ua/resize_80x80/b/d/a/6/bda67520c57cfec59e3f5d2bd459700fa72a1e79_1229935_photo_main.png,Вино
"Вино Лас Чілас Шардоне 0,75 л біле сухе",202.50,https://static.tavriav.ua/resize_80x80/c/3/4/3/c343749589de586fb185f690d45be010e4eca0c7_1229936_photo_main.png,Вино
"Вино Бротте Резерв де Лоб Пер Ансельм 0,75 л сух. біле",206.40,https://static.tavriav.ua/resize_80x80/a/6/b/4/a6b4390c900470e4d2e871e1e7ffbd12d20745ff_1260721_photo_main.png,Вино
"Вино Лас Чілас Мерло 0,75 л сухе червон.",202.50,https://static.tavriav.ua/resize_80x80/a/a/5/7/aa57ccc0cc12a900386618a7591aa9bb15b255d9_1229937_photo_main.png,Вино
"Вино Вілла Крим Мускат Рівьєра 0,75 л н/сол. рожев.",74.00,https://static.tavriav.ua/resize_80x80/2/8/6/0/2860d82e959a9ae0d0e1757c5e472775e071bcb5_c000_000003.jpeg,Вино
"Вино Вілла Крим Мерло 0,75 л сух. червон.",74.80,https://static.tavriav.ua/resize_80x80/1/6/8/8/1688466893a939972d8bf7841019944714e4a41b_c000_000003.jpeg,Вино
"Вино Терра Фреска Бянко 0,75 л н/сух. біле 10%",169.50,https://static.tavriav.ua/resize_80x80/5/5/6/4/5564aabe3648ed6dd4341f3389232806f6b9b1ea_c000_000003.jpeg,Вино
"Вино Терра Фреска Россо 0,75 л н/сух. червон. 10,5%",169.50,https://static.tavriav.ua/resize_80x80/8/b/1/d/8b1d41b4f0a4392461d535f153317bbef69045f4_c000_000003.jpeg,Вино
"Вино Вілла Крим Каберне 0,75 л сух. червон.",76.70,https://static.tavriav.ua/resize_80x80/e/6/c/f/e6cf19d05d2d9e9173cb50ce2c7a8fcf915de927_c000_000003.jpeg,Вино
"Вино Вілла Крим Сапераві 0,75 л сух. червон.",76.70,https://static.tavriav.ua/resize_80x80/e/5/1/f/e51f43311a26eb4b04b71457d7d6d6b103745844_c000_000003.jpeg,Вино
"Вино Вілла Крим Мускат Бербарро 0,75 л н/сол. червон.",74.00,https://static.tavriav.ua/resize_80x80/5/e/5/3/5e53589bfd705d0f968c48bfd8b6696ff52de94f_c000_000003.jpeg,Вино
"Вино Мозеланд Рислінг 0,75 л зел. бут. сух. біл.",275.30,https://static.tavriav.ua/resize_80x80/3/5/9/f/359f1b563be39b43916e60ab491916c3b00ee532_326804_photo_main.png,Вино
"Вино Мозеланд Молоко коханої жінки 0,75 л н/сол. біле",187.40,https://static.tavriav.ua/resize_80x80/0/2/0/5/02051412556d9c4787cfedda6f2e98f97fb72a46_1228821_photo_main.png,Вино
"Вино Мозеланд Рислінг 0,75 л зел. бут. н/сол. біл.",256.10,https://static.tavriav.ua/resize_80x80/c/3/d/2/c3d25552e06fee6115ba713a6e6c0171f0e218be_592714_photo_main.png,Вино
"Вино Шумі Мукузані 0,75 л сух. червон.",286.80,https://static.tavriav.ua/resize_80x80/b/b/8/0/bb807f6b3f6b9dede9315636deb6200aa001d70e_253726_photo_main.png,Вино
"Вино Шумі Піросмані 0,75 л н/сух. червон.",206.70,https://static.tavriav.ua/resize_80x80/7/7/a/1/77a17012eee8a7286e6eee3c6c4b6e581b7c1670_51555_photo_main.png,Вино
"Вино Шумі Цинандалі 0,75 л сух. біле",189.80,https://static.tavriav.ua/resize_80x80/9/c/1/0/9c10d0dda7eef013caf6a58eac70db074a459309_226357_photo_main.png,Вино
"Вино Вілла Крим Шардоне 0,75 л сух. біле",70.90,https://static.tavriav.ua/resize_80x80/7/b/5/7/7b57299dc7d79c58bd7a63bedffc846b77ebf99b_c000_000003.jpeg,Вино
"Вино Шане Коломбар-Совіньйон 0,75 л сух. біле",251.30,https://static.tavriav.ua/resize_80x80/5/a/a/3/5aa3b166fbf0c58c8f168a1ad590ffe6532b9e7c_41515_photo_main.png,Вино
�,�,�,Вино
"Вино Шане Медіум Світ Вен де Пеї де Кот де То 0,75 л н/сол. біле",251.30,https://static.tavriav.ua/resize_80x80/2/d/c/7/2dc752b165757a6b255e29519ea1020f216bda4f_59891_photo_main.png,Вино
"Вино Шане Медіум Світ Вен де Пеї де Кот де Бесї 0,75 л н/сол. червон.",233.70,https://static.tavriav.ua/resize_80x80/5/4/3/b/543b52a495b95dcd79cfb6db770a72c9fe1b4a40_366725_photo_main.png,Вино
"Вино Шане Шираз 0,75 л сух. червон.",233.70,https://static.tavriav.ua/resize_80x80/d/6/6/b/d66b8ea3bc7401069ae1d7b92a54331ded26be5c_675_photo_main.png,Вино
"Вино Шумі Сапераві 0,75 л сух. червон.",189.80,https://static.tavriav.ua/resize_80x80/5/a/4/1/5a419676fd1780c966c29de55b187dcb8ba40031_226353_photo_main.png,Вино
"Вино Шане Каберне Сіра 0,75 л сух. червон.",251.30,https://static.tavriav.ua/resize_80x80/6/4/c/4/64c4d898d6a26181e822ff39f5692813fb746603_18513_photo_main.png,Вино
"Вино Старий Тбілісі Алазані 0,75 л н/сол. червон.",142.60,https://static.tavriav.ua/resize_80x80/0/1/c/0/01c089033710ad2153805ea437c38a8501154c79_18427_photo_main.png,Вино
"Вино Шане Мерло Вен де Пеї ДОК 0,75 л сух. червон.",233.70,https://static.tavriav.ua/resize_80x80/a/d/2/5/ad254297505b157a718c4857fec4c6eafaa2ca82_134422_photo_main.png,Вино
Вино Альянца-він Ізабелла 3 л н/сол. червон.,291.80,https://static.tavriav.ua/resize_80x80/5/2/c/6/52c612323496c3f37f1cd4a0f59b7e4de6097570_602242_photo_main.png,Вино
Вино Альянца-він Сапераві 3 л сухе червон.,291.80,https://static.tavriav.ua/resize_80x80/0/5/a/d/05ad0e6ebec674b702a9823d169b9aed5a9a7f11_602276_photo_main.png,Вино
"Вино Де Франс Лаужель Гевюрцтрамінер 0,75 л сух. біле",568.30,https://static.tavriav.ua/resize_80x80/a/3/2/b/a32bdead6dce3165fa421ba3fa8b63ce3b02f5ba_986671_photo_main.png,Вино
"Вино Шане Коломбар-Шардоне 0,75 л сух. біле",251.30,https://static.tavriav.ua/resize_80x80/3/3/6/6/3366b2e4d4b5d47c832e136e7fa28d4a0e855dc2_1163321_photo_main.png,Вино
"Вино Коктебель Кагор Український 0,75 л",84.30,https://static.tavriav.ua/resize_80x80/7/9/0/b/790b27881a34524c559a58900c4e9c100cc3466d_403849_photo_main.png,Вино
"Вино Вардіані Алазанська долина 0,75 л н/сол. біле Україна",77.90,https://static.tavriav.ua/resize_80x80/0/e/6/5/0e65150decf92844fdad449b15606eb4901ee7df_1262529_photo_main.png,Вино
"Вино Шабо КШ Шардоне 0,75 л сух. біле",127.40,https://static.tavriav.ua/resize_80x80/9/0/5/a/905a4d3fc0261467e020fc8dfb3a7ab1169f5b96_754531_photo_main.png,Вино
"Вино Вина Гулієвих Select Каберне 0,75 л сух. черв.",109.10,https://static.tavriav.ua/resize_80x80/6/a/2/e/6a2ebc7c7b7a9af179f0a94059546c773ee06cd0_808059_photo_main.png,Вино
"Вино Вина Гулієвих Select Мерло 0,75 л сух. черв.",109.10,https://static.tavriav.ua/resize_80x80/b/7/7/6/b776294bd304fd0332a505bcfe7636b40df996b1_808060_photo_main.png,Вино
"Вино Болград Сапераві 0,75 л сух. червон.",81.70,https://static.tavriav.ua/resize_80x80/1/2/7/2/12729c9f1e339dad4730290bc609b9b671dd29b2_1103097_photo_main.png,Вино
"Вино Вина Гулієвих Шардоне Резерв 0,75 л сух. біле",261.40,https://static.tavriav.ua/resize_80x80/a/5/3/4/a5342b0d63d1b1d8797a8e720813dc814994fa46_677320_photo_main.png,Вино
"Вино Мішель Фоне Рислінг 0,75 л сух. біле",474.20,https://static.tavriav.ua/resize_80x80/c/5/6/8/c568485083ef4ea794b2cc64d912bc9e76bf583e_998056_photo_main.jpg,Вино
"Вино Ехо Фолс Шардоне 0,75 л сух. біле 10,5%",273.50,https://static.tavriav.ua/resize_80x80/a/d/e/2/ade2ca0b91fc13dc92cb8bc3497918497576c4dd_1171107_photo_main.png,Вино
�,�,�,Вино
"Вино Коктебель Монте Блан 0,75 л н/сол. біле",59.40,https://static.tavriav.ua/resize_80x80/5/a/7/2/5a72112adb45127f515e72b360916059065bb536_906617_photo_main.png,Вино
"Вино Шабо КШ 0,75 л н/сол. червон.",127.40,https://static.tavriav.ua/resize_80x80/8/0/a/1/80a1cb37abdbe7584673696d482e6293a0ee1ac3_754534_photo_main.png,Вино
"Вино Натхнення Каберне 0,75 л сух. червон. (Агро-Дар)",50.50,https://static.tavriav.ua/resize_80x80/2/8/7/b/287b428ceb66ea56912a5733135eb44e87f2dba5_1015858_photo_main.png,Вино
"Вино Болград Кагор 0,7 л штоф-чеканка дес. червон.",106.60,https://static.tavriav.ua/resize_80x80/7/9/4/c/794cfc1cb42498bd23c6e570575a49cf8b1d7dcf_356629_photo_main.png,Вино
"Вино Натхнення Мускат царський 0,75 л н/сол. біле (Агро-Дар)",49.50,https://static.tavriav.ua/resize_80x80/0/b/3/c/0b3c2cebfe5e88234584919aed5f7fd005bc738b_1015860_photo_main.png,Вино
"Вино Князя Трубецького Каберне Ординарне 0,75 л сух. червон.",163.10,https://static.tavriav.ua/resize_80x80/7/7/6/6/77664e29db49824385aeb48d68aebad0c00e3bf2_1117707_photo_main.png,Вино
"Вино Князя Трубецького Наддніпрянське Марочне 0,75 л сух. біле",262.20,https://static.tavriav.ua/resize_80x80/8/5/d/f/85df1069f973333545dfc648546a8bad8a4e6e0e_1199944_photo_main.jpg,Вино
